num	genome	ID	dist	year		
638	A	LTR-TE1210	10.36	7.4		
639	A	LTR-TE1215	2.9	2.07143		
640	A	LTR-TE1216	1.89	1.35		
641	A	LTR-TE1217	0.94	0.671429		
642	A	LTR-TE1220	7.29	5.20714		
643	A	LTR-TE1223	0.48	0.342857		
644	A	LTR-TE1224	0	0		
645	A	LTR-TE1225	0	0		
646	A	LTR-TE1226	0.76	0.542857		
647	A	LTR-TE1228	0.18	0.128571		
648	A	LTR-TE1229	0.28	0.2		
649	A	LTR-TE1233	0.73	0.521429		
650	A	LTR-TE1235	0.7	0.5		
651	A	LTR-TE1236	9.08	6.48571		
652	A	LTR-TE1237	1.03	0.735714		
653	A	LTR-TE1239	0.39	0.278571		
654	A	LTR-TE1240	6.53	4.66429		
655	A	LTR-TE1242	0.15	0.107143		
656	A	LTR-TE1244	2.06	1.47143		
657	A	LTR-TE1249	2.37	1.69286		
658	A	LTR-TE1251	6.01	4.29286		
659	A	LTR-TE1252	0.52	0.371429		
660	A	LTR-TE1255	0.74	0.528571		
661	A	LTR-TE1256	0.95	0.678571		
662	A	LTR-TE1257	5.23	3.73571		
663	A	LTR-TE1259	0.24	0.171429		
664	A	LTR-TE1262	1.21	0.864286		
665	A	LTR-TE1263	5	3.57143		
666	A	LTR-TE1264	10.75	7.67857		
667	A	LTR-TE1265	0.49	0.35		
668	A	LTR-TE1266	2.59	1.85		
669	A	LTR-TE1268	0.86	0.614286		
670	A	LTR-TE1270	3.51	2.50714		
671	A	LTR-TE1271	2.25	1.60714		
672	A	LTR-TE1274	0.7	0.5		
673	A	LTR-TE1276	8.82	6.3		
674	A	LTR-TE1277	4.43	3.16429		
675	A	LTR-TE1278	3.15	2.25		
676	A	LTR-TE1280	0.19	0.135714		
677	A	LTR-TE1281	0.9	0.642857		
678	A	LTR-TE1283	1.02	0.728571		
679	A	LTR-TE1286	3.31	2.36429		
680	A	LTR-TE1287	3.87	2.76429		
681	A	LTR-TE1288	7.37	5.26429		
682	A	LTR-TE1292	1.16	0.828571		
683	A	LTR-TE1293	9.64	6.88571		
684	A	LTR-TE1296	0.22	0.157143		
685	A	LTR-TE1301	7.46	5.32857		
686	A	LTR-TE1302	1.71	1.22143		
687	A	LTR-TE1303	4.6	3.28571		
688	A	LTR-TE1304	7.22	5.15714		
689	A	LTR-TE1305	0.29	0.207143		
690	A	LTR-TE1306	0.95	0.678571		
691	A	LTR-TE1311	0.78	0.557143		
692	A	LTR-TE1312	1.18	0.842857		
693	A	LTR-TE1313	8.32	5.94286		
694	A	LTR-TE1314	2.05	1.46429		
695	A	LTR-TE1315	2.4	1.71429		
696	A	LTR-TE1319	6.68	4.77143		
697	A	LTR-TE1325	0.72	0.514286		
698	A	LTR-TE1326	2.81	2.00714		
699	A	LTR-TE1327	2.28	1.62857		
700	A	LTR-TE1330	4.13	2.95		
701	A	LTR-TE1331	2.6	1.85714		
702	A	LTR-TE1332	2.13	1.52143		
703	A	LTR-TE1334	1.66	1.18571		
704	A	LTR-TE1335	1.29	0.921429		
705	A	LTR-TE1336	1.01	0.721429		
706	A	LTR-TE1337	0	0		
707	A	LTR-TE1338	0	0		
708	A	LTR-TE1341	2.98	2.12857		
709	A	LTR-TE1343	10.18	7.27143		
710	A	LTR-TE1344	1	0.714286		
711	A	LTR-TE1347	2.76	1.97143		
712	A	LTR-TE1348	0.87	0.621429		
713	A	LTR-TE1353	8.13	5.80714		
714	A	LTR-TE1357	2.05	1.46429		
715	A	LTR-TE1358	0.87	0.621429		
716	A	LTR-TE1360	2.35	1.67857		
717	A	LTR-TE1362	6.73	4.80714		
718	A	LTR-TE1363	0.28	0.2		
719	A	LTR-TE1364	6.51	4.65		
720	A	LTR-TE1365	1.08	0.771429		
721	A	LTR-TE1366	6.89	4.92143		
722	A	LTR-TE1373	7.19	5.13571		
723	A	LTR-TE1374	6.29	4.49286		
724	A	LTR-TE1375	6.66	4.75714		
725	A	LTR-TE1376	0.76	0.542857		
726	A	LTR-TE1377	0.54	0.385714		
727	A	LTR-TE1379	1.59	1.13571		
728	A	LTR-TE1381	0	0		
729	A	LTR-TE1382	2.5	1.78571		
730	A	LTR-TE1383	7.9	5.64286		
731	A	LTR-TE1386	7.07	5.05		
732	A	LTR-TE1387	3.05	2.17857		
733	A	LTR-TE1388	6.53	4.66429		
734	A	LTR-TE1390	6.26	4.47143		
735	A	LTR-TE1391	1.06	0.757143		
736	A	LTR-TE1393	0.92	0.657143		
737	A	LTR-TE1394	4.29	3.06429		
738	A	LTR-TE1402	6.72	4.8		
739	A	LTR-TE1404	6.73	4.80714		
740	A	LTR-TE1405	5.75	4.10714		
741	A	LTR-TE1407	8.25	5.89286		
742	A	LTR-TE1409	2.3	1.64286		
743	A	LTR-TE1411	0.68	0.485714		
744	A	LTR-TE1412	3.5	2.5		
745	A	LTR-TE1414	1.1	0.785714		
746	A	LTR-TE1415	3.98	2.84286		
747	A	LTR-TE1421	5.62	4.01429		
748	A	LTR-TE1424	3.54	2.52857		
749	A	LTR-TE1427	5.11	3.65		
750	A	LTR-TE1428	8.19	5.85		
751	A	LTR-TE1429	3.12	2.22857		
752	A	LTR-TE1430	6.15	4.39286		
753	A	LTR-TE1435	2.05	1.46429		
754	A	LTR-TE1438	1.66	1.18571		
755	A	LTR-TE1439	6.67	4.76429		
756	A	LTR-TE1441	1.68	1.2		
757	A	LTR-TE1443	6.4	4.57143		
758	A	LTR-TE1447	8.25	5.89286		
759	A	LTR-TE1450	5.23	3.73571		
760	A	LTR-TE1452	0.57	0.407143		
761	A	LTR-TE1456	0	0		
762	A	LTR-TE1457	2.88	2.05714		
763	A	LTR-TE1458	3.44	2.45714		
764	A	LTR-TE1460	1.6	1.14286		
765	A	LTR-TE1461	1.73	1.23571		
766	A	LTR-TE1462	2.26	1.61429		
767	A	LTR-TE1463	3.49	2.49286		
768	A	LTR-TE1464	6.73	4.80714		
769	A	LTR-TE1465	0.53	0.378571		
770	A	LTR-TE1466	0.95	0.678571		
771	A	LTR-TE1468	6.76	4.82857		
772	A	LTR-TE1469	1.15	0.821429		
773	A	LTR-TE1471	3.43	2.45		
774	A	LTR-TE1472	0.28	0.2		
775	A	LTR-TE1474	2.75	1.96429		
776	A	LTR-TE1476	4.17	2.97857		
777	A	LTR-TE1477	2.82	2.01429		
778	A	LTR-TE1481	0.89	0.635714		
779	A	LTR-TE1482	2.77	1.97857		
780	A	LTR-TE1483	1.41	1.00714		
781	A	LTR-TE1484	4.87	3.47857		
782	A	LTR-TE1485	3.91	2.79286		
783	A	LTR-TE1489	2.93	2.09286		
784	A	LTR-TE1493	2.85	2.03571		
785	A	LTR-TE1495	0.86	0.614286		
786	A	LTR-TE1496	3.49	2.49286		
787	A	LTR-TE1497	2.66	1.9		
788	A	LTR-TE1500	1.15	0.821429		
789	A	LTR-TE1503	3.49	2.49286		
790	A	LTR-TE1504	3.5	2.5		
791	A	LTR-TE1505	1.52	1.08571		
792	A	LTR-TE1507	2.04	1.45714		
793	A	LTR-TE1508	1.73	1.23571		
794	A	LTR-TE1509	1.24	0.885714		
795	A	LTR-TE1510	1.87	1.33571		
796	A	LTR-TE1511	0.29	0.207143		
797	A	LTR-TE1515	1.4	1		
798	A	LTR-TE1516	0	0		
799	A	LTR-TE1517	0	0		
800	A	LTR-TE1518	1.78	1.27143		
801	A	LTR-TE1520	0.57	0.407143		
802	A	LTR-TE1523	2.69	1.92143		
803	A	LTR-TE1525	1.87	1.33571		
804	A	LTR-TE1526	6.76	4.82857		
805	A	LTR-TE1531	3.46	2.47143		
806	A	LTR-TE1532	1.48	1.05714		
807	A	LTR-TE1536	2.66	1.9		
808	A	LTR-TE1537	2.81	2.00714		
809	A	LTR-TE1542	4.87	3.47857		
810	A	LTR-TE1543	3.38	2.41429		
811	A	LTR-TE1544	0.55	0.392857		
812	A	LTR-TE1545	0	0		
813	A	LTR-TE1546	2.56	1.82857		
814	A	LTR-TE1547	0	0		
815	A	LTR-TE1550	0.94	0.671429		
816	A	LTR-TE1551	5.47	3.90714		
817	A	LTR-TE1552	1.44	1.02857		
818	A	LTR-TE1553	1.97	1.40714		
819	A	LTR-TE1554	2.18	1.55714		
820	A	LTR-TE1555	0.57	0.407143		
821	A	LTR-TE1557	0.99	0.707143		
822	A	LTR-TE1558	2.83	2.02143		
823	A	LTR-TE1560	2.05	1.46429		
824	A	LTR-TE1561	2.79	1.99286		
825	A	LTR-TE1562	4.07	2.90714		
826	A	LTR-TE1563	1.95	1.39286		
827	A	LTR-TE1564	2.81	2.00714		
828	A	LTR-TE1569	10.96	7.82857		
829	A	LTR-TE1570	3.38	2.41429		
830	A	LTR-TE1573	2.92	2.08571		
831	A	LTR-TE1575	1.16	0.828571		
832	A	LTR-TE1576	0.86	0.614286		
833	A	LTR-TE1577	1.63	1.16429		
834	A	LTR-TE1578	4.25	3.03571		
835	A	LTR-TE1579	0.58	0.414286		
836	A	LTR-TE1580	1.94	1.38571		
837	A	LTR-TE1581	0.28	0.2		
838	A	LTR-TE1584	1.17	0.835714		
839	A	LTR-TE1585	6.3	4.5		
840	A	LTR-TE1586	4.32	3.08571		
841	A	LTR-TE1588	0.22	0.157143		
842	A	LTR-TE1589	7.02	5.01429		
843	A	LTR-TE1592	2.5	1.78571		
844	A	LTR-TE1593	4.07	2.90714		
845	A	LTR-TE1597	2.25	1.60714		
846	A	LTR-TE1598	0.87	0.621429		
847	A	LTR-TE1599	7.41	5.29286		
848	A	LTR-TE1600	0.58	0.414286		
849	A	LTR-TE1601	2.99	2.13571		
850	A	LTR-TE1603	6.76	4.82857		
851	A	LTR-TE1604	2.39	1.70714		
852	A	LTR-TE1605	7.08	5.05714		
853	A	LTR-TE1606	0.99	0.707143		
854	A	LTR-TE1607	1.06	0.757143		
855	A	LTR-TE1608	5.31	3.79286		
856	A	LTR-TE1609	5.37	3.83571		
857	A	LTR-TE1613	4.93	3.52143		
858	A	LTR-TE1615	6.6	4.71429		
859	A	LTR-TE1616	4.02	2.87143		
860	A	LTR-TE1618	7.74	5.52857		
861	A	LTR-TE1620	3.11	2.22143		
862	A	LTR-TE1621	0.29	0.207143		
863	A	LTR-TE1622	3.48	2.48571		
864	A	LTR-TE1625	0	0		
865	A	LTR-TE1626	4.46	3.18571		
866	A	LTR-TE1628	7.61	5.43571		
867	A	LTR-TE1629	6.37	4.55		
868	A	LTR-TE1630	1.17	0.835714		
869	A	LTR-TE1631	0.61	0.435714		
870	A	LTR-TE1633	3.61	2.57857		
871	A	LTR-TE1634	2.59	1.85		
872	A	LTR-TE1635	0.4	0.285714		
873	A	LTR-TE1636	0.82	0.585714		
874	A	LTR-TE1638	1.87	1.33571		
875	A	LTR-TE1639	1.43	1.02143		
876	A	LTR-TE1642	6.85	4.89286		
877	A	LTR-TE1643	0.16	0.114286		
878	A	LTR-TE1644	7.47	5.33571		
879	A	LTR-TE1647	5.42	3.87143		
880	A	LTR-TE1648	2.39	1.70714		
881	A	LTR-TE1650	0.82	0.585714		
882	A	LTR-TE1653	0.22	0.157143		
883	A	LTR-TE1656	6.85	4.89286		
884	A	LTR-TE1658	2.04	1.45714		
885	A	LTR-TE1659	6.82	4.87143		
886	A	LTR-TE1661	10.13	7.23571		
887	A	LTR-TE1663	4.72	3.37143		
888	A	LTR-TE1664	3.68	2.62857		
889	A	LTR-TE1668	1.17	0.835714		
890	A	LTR-TE1670	0.65	0.464286		
891	A	LTR-TE1672	6.78	4.84286		
892	A	LTR-TE1674	0.57	0.407143		
893	A	LTR-TE1677	0.64	0.457143		
894	A	LTR-TE1681	0.52	0.371429		
895	A	LTR-TE1682	3.49	2.49286		
896	A	LTR-TE1683	1.45	1.03571		
897	A	LTR-TE1684	1.31	0.935714		
898	A	LTR-TE1687	0.37	0.264286		
899	A	LTR-TE1690	2.51	1.79286		
900	A	LTR-TE1694	5.93	4.23571		
901	A	LTR-TE1695	0.36	0.257143		
902	A	LTR-TE1697	4.61	3.29286		
903	A	LTR-TE1698	2.27	1.62143		
904	A	LTR-TE1700	0.22	0.157143		
905	A	LTR-TE1702	0	0		
906	A	LTR-TE1704	9.13	6.52143		
907	A	LTR-TE1705	0.22	0.157143		
908	A	LTR-TE1708	0.99	0.707143		
909	A	LTR-TE1710	1.76	1.25714		
910	A	LTR-TE1711	0.56	0.4		
911	A	LTR-TE1712	0.33	0.235714		
912	A	LTR-TE1715	0.54	0.385714		
913	A	LTR-TE1716	1.73	1.23571		
914	A	LTR-TE1718	0.26	0.185714		
915	A	LTR-TE1719	0.73	0.521429		
916	A	LTR-TE1720	0.77	0.55		
917	A	LTR-TE1721	0.97	0.692857		
918	A	LTR-TE1723	1.58	1.12857		
919	A	LTR-TE1724	1.34	0.957143		
920	A	LTR-TE1725	1.08	0.771429		
921	A	LTR-TE1726	0.71	0.507143		
922	A	LTR-TE1728	0.31	0.221429		
923	A	LTR-TE1732	1.11	0.792857		
924	A	LTR-TE1733	7.48	5.34286		
925	A	LTR-TE1738	3.03	2.16429		
926	A	LTR-TE1740	1.08	0.771429		
927	A	LTR-TE1742	1.07	0.764286		
928	A	LTR-TE1744	0.73	0.521429		
929	A	LTR-TE1745	0.3	0.214286		
930	A	LTR-TE1746	1.93	1.37857		
931	A	LTR-TE1748	1.35	0.964286		
932	A	LTR-TE1749	1.71	1.22143		
933	A	LTR-TE1750	1.02	0.728571		
934	A	LTR-TE1752	4.3	3.07143		
935	A	LTR-TE1755	0.76	0.542857		
936	A	LTR-TE1756	0.63	0.45		
937	A	LTR-TE1758	8.26	5.9		
938	A	LTR-TE1759	0.29	0.207143		
939	A	LTR-TE1763	0.68	0.485714		
940	A	LTR-TE1767	1.7	1.21429		
941	A	LTR-TE1768	3.82	2.72857		
942	A	LTR-TE1771	3.59	2.56429		
943	A	LTR-TE1773	1.45	1.03571		
944	A	LTR-TE1777	1.16	0.828571		
945	A	LTR-TE1778	5.81	4.15		
946	A	LTR-TE1780	2.35	1.67857		
947	A	LTR-TE1782	3.79	2.70714		
948	A	LTR-TE1783	0.73	0.521429		
949	A	LTR-TE1784	0.57	0.407143		
950	A	LTR-TE1785	0.76	0.542857		
951	A	LTR-TE1788	1.4	1		
952	A	LTR-TE1791	7.16	5.11429		
953	A	LTR-TE1792	3.35	2.39286		
954	A	LTR-TE1793	4.21	3.00714		
955	A	LTR-TE1794	1.06	0.757143		
956	A	LTR-TE1795	0.54	0.385714		
957	A	LTR-TE1798	0.85	0.607143		
958	A	LTR-TE1800	0	0		
959	A	LTR-TE1802	0.43	0.307143		
960	A	LTR-TE1804	7.31	5.22143		
961	A	LTR-TE1807	0.48	0.342857		
962	A	LTR-TE1809	0.49	0.35		
963	A	LTR-TE1813	1.23	0.878571		
964	A	LTR-TE1817	4.75	3.39286		
965	A	LTR-TE1820	3.61	2.57857		
966	A	LTR-TE1823	1.21	0.864286		
967	A	LTR-TE1824	2.43	1.73571		
968	A	LTR-TE1825	0.28	0.2		
969	A	LTR-TE1826	4.03	2.87857		
970	A	LTR-TE1827	1.03	0.735714		
971	A	LTR-TE1828	2.63	1.87857		
972	A	LTR-TE1829	2.32	1.65714		
973	A	LTR-TE1831	6.71	4.79286		
974	A	LTR-TE1832	6.11	4.36429		
975	A	LTR-TE1833	3.38	2.41429		
976	A	LTR-TE1834	7.39	5.27857		
977	A	LTR-TE1838	0.76	0.542857		
978	A	LTR-TE1840	2.72	1.94286		
979	A	LTR-TE1842	1.44	1.02857		
980	A	LTR-TE1843	4.88	3.48571		
981	A	LTR-TE1844	6.09	4.35		
982	A	LTR-TE1847	0.28	0.2		
983	A	LTR-TE1849	13.12	9.37143		
984	A	LTR-TE1850	0.28	0.2		
985	A	LTR-TE1851	1.65	1.17857		
986	A	LTR-TE1854	5.51	3.93571		
987	A	LTR-TE1855	1	0.714286		
988	A	LTR-TE1856	7.06	5.04286		
989	A	LTR-TE1859	7.4	5.28571		
990	A	LTR-TE1861	0.5	0.357143		
991	A	LTR-TE1862	10.13	7.23571		
992	A	LTR-TE1863	0.57	0.407143		
993	A	LTR-TE1864	3.48	2.48571		
994	A	LTR-TE1869	7.48	5.34286		
995	A	LTR-TE1872	0.54	0.385714		
996	A	LTR-TE1873	6.14	4.38571		
997	A	LTR-TE1876	1.71	1.22143		
998	A	LTR-TE1877	1.5	1.07143		
999	A	LTR-TE1882	2.99	2.13571		
1000	A	LTR-TE1883	1.4	1		
1001	A	LTR-TE1885	3.71	2.65		
1002	A	LTR-TE1887	5.29	3.77857		
1003	A	LTR-TE1890	0.56	0.4		
1004	A	LTR-TE1892	0.46	0.328571		
1005	A	LTR-TE1893	1.1	0.785714		
1006	A	LTR-TE1894	3.85	2.75		
1007	A	LTR-TE1895	0.45	0.321429		
1008	A	LTR-TE1896	0.44	0.314286		
1009	A	LTR-TE1897	3.99	2.85		
1010	A	LTR-TE1900	0.72	0.514286		
1011	A	LTR-TE1902	4.31	3.07857		
1012	A	LTR-TE1908	0	0		
1013	A	LTR-TE1909	0	0		
1014	A	LTR-TE1911	0.69	0.492857		
1015	A	LTR-TE1912	2.43	1.73571		
1016	A	LTR-TE1913	0.6	0.428571		
1017	A	LTR-TE1914	1.68	1.2		
1018	A	LTR-TE1917	0.37	0.264286		
1019	A	LTR-TE1919	1.07	0.764286		
1020	A	LTR-TE1920	3.77	2.69286		
1021	A	LTR-TE1921	4.06	2.9		
1022	A	LTR-TE1922	1.66	1.18571		
1023	A	LTR-TE1925	1.62	1.15714		
1024	A	LTR-TE1926	2.24	1.6		
1025	A	LTR-TE1928	0.67	0.478571		
1026	A	LTR-TE1929	0.85	0.607143		
1027	A	LTR-TE1932	0.4	0.285714		
1028	A	LTR-TE1934	0.37	0.264286		
1029	A	LTR-TE1939	1.94	1.38571		
1030	A	LTR-TE1942	0.62	0.442857		
1031	A	LTR-TE1944	5.17	3.69286		
1032	A	LTR-TE1949	1.51	1.07857		
1033	A	LTR-TE1950	7.3	5.21429		
1034	A	LTR-TE1951	2.82	2.01429		
1035	A	LTR-TE1952	0.06	0.0428571		
1036	A	LTR-TE1954	0.86	0.614286		
1037	A	LTR-TE1958	2.44	1.74286		
1038	A	LTR-TE1962	1.72	1.22857		
1039	A	LTR-TE1963	6.86	4.9		
1040	A	LTR-TE1965	7.16	5.11429		
1041	A	LTR-TE1969	3.69	2.63571		
1042	A	LTR-TE1971	1.4	1		
1043	A	LTR-TE1972	1.24	0.885714		
1044	A	LTR-TE1973	0.49	0.35		
1045	A	LTR-TE1974	2.3	1.64286		
1046	A	LTR-TE1976	1.33	0.95		
1047	A	LTR-TE1979	1.85	1.32143		
1048	A	LTR-TE1980	0.25	0.178571		
1049	A	LTR-TE1981	0.96	0.685714		
1050	A	LTR-TE1984	7.58	5.41429		
1051	A	LTR-TE1986	1.42	1.01429		
1052	A	LTR-TE1987	5.55	3.96429		
1053	A	LTR-TE1988	0.09	0.0642857		
1054	A	LTR-TE1992	3.51	2.50714		
1055	A	LTR-TE1995	5.26	3.75714		
1056	A	LTR-TE1996	1.45	1.03571		
1057	A	LTR-TE2002	1.39	0.992857		
1058	A	LTR-TE2007	1.8	1.28571		
1059	A	LTR-TE2008	2.28	1.62857		
1060	A	LTR-TE2010	4.16	2.97143		
1061	A	LTR-TE2013	0.45	0.321429		
1062	A	LTR-TE2014	0.85	0.607143		
1063	A	LTR-TE2015	14.87	10.6214		
1064	A	LTR-TE2016	0.66	0.471429		
1065	A	LTR-TE2018	1.02	0.728571		
1066	A	LTR-TE2019	0.06	0.0428571		
1067	A	LTR-TE2021	1.44	1.02857		
1068	A	LTR-TE2023	1.48	1.05714		
1069	A	LTR-TE2026	1.99	1.42143		
1070	A	LTR-TE2028	7.72	5.51429		
1071	A	LTR-TE2029	0.65	0.464286		
1072	A	LTR-TE2031	0.93	0.664286		
1073	A	LTR-TE2032	7.1	5.07143		
1074	A	LTR-TE2033	0.94	0.671429		
1075	A	LTR-TE2034	1.87	1.33571		
1076	A	LTR-TE2036	2.75	1.96429		
1077	A	LTR-TE2038	8.02	5.72857		
1078	A	LTR-TE2040	1.35	0.964286		
1079	A	LTR-TE2041	1.4	1		
1080	A	LTR-TE2042	0.35	0.25		
1081	A	LTR-TE2045	0.44	0.314286		
1082	A	LTR-TE2052	1.65	1.17857		
1083	A	LTR-TE2053	4	2.85714		
1084	A	LTR-TE2055	1.18	0.842857		
1085	A	LTR-TE2058	1.24	0.885714		
1086	A	LTR-TE2059	2.61	1.86429		
1087	A	LTR-TE2063	0.36	0.257143		
1088	A	LTR-TE2065	0.56	0.4		
1089	A	LTR-TE2066	1.74	1.24286		
1090	A	LTR-TE2068	0.95	0.678571		
1091	A	LTR-TE2069	0.53	0.378571		
1092	A	LTR-TE2070	1.05	0.75		
1093	A	LTR-TE2071	0.52	0.371429		
1094	A	LTR-TE2072	1.59	1.13571		
1095	A	LTR-TE2073	1.06	0.757143		
1096	A	LTR-TE2074	0.53	0.378571		
1097	A	LTR-TE2075	4.57	3.26429		
1098	A	LTR-TE2076	0.4	0.285714		
1099	A	LTR-TE2078	2.05	1.46429		
1100	A	LTR-TE2079	0.9	0.642857		
1101	A	LTR-TE2080	6.34	4.52857		
1102	A	LTR-TE2081	1.73	1.23571		
1103	A	LTR-TE2083	0.35	0.25		
1104	A	LTR-TE2085	0.4	0.285714		
1105	A	LTR-TE2086	5.35	3.82143		
1106	A	LTR-TE2092	3.13	2.23571		
1107	A	LTR-TE2095	7.89	5.63571		
1108	A	LTR-TE2099	5.71	4.07857		
1109	A	LTR-TE2101	1.93	1.37857		
1110	A	LTR-TE2103	7.73	5.52143		
1111	A	LTR-TE2104	2.9	2.07143		
1112	A	LTR-TE2106	1.14	0.814286		
1113	A	LTR-TE2109	2.39	1.70714		
1114	A	LTR-TE2110	1.45	1.03571		
1115	A	LTR-TE2111	1.02	0.728571		
1116	A	LTR-TE2112	5.87	4.19286		
1117	A	LTR-TE2113	2.91	2.07857		
1118	A	LTR-TE2120	2.48	1.77143		
1119	A	LTR-TE2122	5.79	4.13571		
1120	A	LTR-TE2123	4.41	3.15		
1121	A	LTR-TE2125	0.4	0.285714		
1122	A	LTR-TE2126	0.87	0.621429		
1123	A	LTR-TE2127	1.4	1		
1124	A	LTR-TE2128	2.03	1.45		
1125	A	LTR-TE2129	0.43	0.307143		
1126	A	LTR-TE2133	0.11	0.0785714		
1127	A	LTR-TE2135	1.18	0.842857		
1128	A	LTR-TE2136	0.22	0.157143		
1129	A	LTR-TE2138	0.73	0.521429		
1130	A	LTR-TE2140	3.49	2.49286		
1131	A	LTR-TE2145	3.77	2.69286		
1132	A	LTR-TE2146	1.75	1.25		
1133	A	LTR-TE2147	0.15	0.107143		
1134	A	LTR-TE2151	1.08	0.771429		
1135	A	LTR-TE2152	7.18	5.12857		
1136	A	LTR-TE2154	0.93	0.664286		
1137	A	LTR-TE2157	0.39	0.278571		
1138	A	LTR-TE2158	1.02	0.728571		
1139	A	LTR-TE2162	1.77	1.26429		
1140	A	LTR-TE2167	6.3	4.5		
1141	A	LTR-TE2169	2.45	1.75		
1142	A	LTR-TE2171	1.66	1.18571		
1143	A	LTR-TE2172	2.31	1.65		
1144	A	LTR-TE2173	0.79	0.564286		
1145	A	LTR-TE2175	0.52	0.371429		
1146	A	LTR-TE2176	1.89	1.35		
1147	A	LTR-TE2179	1.96	1.4		
1148	A	LTR-TE2180	4.14	2.95714		
1149	A	LTR-TE2183	0.57	0.407143		
1150	A	LTR-TE2184	0.71	0.507143		
1151	A	LTR-TE2185	1.7	1.21429		
1152	A	LTR-TE2186	1.94	1.38571		
1153	A	LTR-TE2187	0.55	0.392857		
1154	A	LTR-TE2189	0.7	0.5		
1155	A	LTR-TE2190	0.75	0.535714		
1156	A	LTR-TE2191	0.51	0.364286		
1157	A	LTR-TE2193	4.3	3.07143		
1158	A	LTR-TE2194	1.12	0.8		
1159	A	LTR-TE2195	1.3	0.928571		
1160	A	LTR-TE2196	0.76	0.542857		
1161	A	LTR-TE2198	1.07	0.764286		
1162	A	LTR-TE2199	0.77	0.55		
1163	A	LTR-TE2200	2.36	1.68571		
1164	A	LTR-TE2202	0.32	0.228571		
1165	A	LTR-TE2203	1.33	0.95		
1166	A	LTR-TE2204	1.06	0.757143		
1167	A	LTR-TE2206	0.45	0.321429		
1168	A	LTR-TE2207	1.09	0.778571		
1169	A	LTR-TE2208	0.51	0.364286		
1170	A	LTR-TE2210	0.42	0.3		
1171	A	LTR-TE2212	1.91	1.36429		
1172	A	LTR-TE2213	0.73	0.521429		
1173	A	LTR-TE2214	2.25	1.60714		
1174	A	LTR-TE2216	1.93	1.37857		
1175	A	LTR-TE2217	0.68	0.485714		
1176	A	LTR-TE2219	0.18	0.128571		
1177	A	LTR-TE2223	0.46	0.328571		
1178	A	LTR-TE2226	4.93	3.52143		
1179	A	LTR-TE2227	0.37	0.264286		
1180	A	LTR-TE2228	4.15	2.96429		
1181	A	LTR-TE2229	7.06	5.04286		
1182	A	LTR-TE2231	1.11	0.792857		
1183	A	LTR-TE2233	0.3	0.214286		
1184	A	LTR-TE2236	0.34	0.242857		
1185	A	LTR-TE2239	0.27	0.192857		
1186	A	LTR-TE2240	1.2	0.857143		
1187	A	LTR-TE2241	1.26	0.9		
1188	A	LTR-TE2247	1.39	0.992857		
1189	A	LTR-TE2248	0.97	0.692857		
1190	A	LTR-TE2252	0.7	0.5		
1191	A	LTR-TE2258	1.42	1.01429		
1192	A	LTR-TE2259	4.14	2.95714		
1193	A	LTR-TE2260	0.28	0.2		
1194	A	LTR-TE2263	2.78	1.98571		
1195	A	LTR-TE2264	0.98	0.7		
1196	A	LTR-TE2265	0.61	0.435714		
1197	A	LTR-TE2270	1.14	0.814286		
1198	A	LTR-TE2272	1.76	1.25714		
1199	A	LTR-TE2273	1.67	1.19286		
1200	A	LTR-TE2274	8.88	6.34286		
1201	A	LTR-TE2276	0.37	0.264286		
1202	A	LTR-TE2277	1.2	0.857143		
1203	A	LTR-TE2278	0.83	0.592857		
1204	A	LTR-TE2279	8.16	5.82857		
1205	A	LTR-TE2280	0.6	0.428571		
1206	A	LTR-TE2281	0.22	0.157143		
1207	A	LTR-TE2287	1.08	0.771429		
1208	A	LTR-TE2290	0.3	0.214286		
1209	A	LTR-TE2293	0.49	0.35		
1210	A	LTR-TE2296	0.49	0.35		
1211	A	LTR-TE2299	1.33	0.95		
1212	A	LTR-TE2301	5.09	3.63571		
1213	A	LTR-TE2303	8.31	5.93571		
1214	A	LTR-TE2305	1.03	0.735714		
1215	A	LTR-TE2306	0.82	0.585714		
1216	A	LTR-TE2307	3.7	2.64286		
1217	A	LTR-TE2309	2.12	1.51429		
1218	A	LTR-TE2310	0.8	0.571429		
1219	A	LTR-TE2311	1.45	1.03571		
1220	A	LTR-TE2314	2.39	1.70714		
1221	A	LTR-TE2315	0.68	0.485714		
1222	A	LTR-TE2316	1.9	1.35714		
1223	A	LTR-TE2317	0.71	0.507143		
1224	A	LTR-TE2318	0.89	0.635714		
1225	A	LTR-TE2320	0.43	0.307143		
1226	A	LTR-TE2324	0.89	0.635714		
1227	A	LTR-TE2325	7.64	5.45714		
1228	A	LTR-TE2326	0.73	0.521429		
1229	A	LTR-TE2330	1.82	1.3		
1230	A	LTR-TE2331	0.89	0.635714		
1231	A	LTR-TE2332	8.39	5.99286		
1232	A	LTR-TE2333	0.4	0.285714		
1233	A	LTR-TE2334	0.79	0.564286		
1234	A	LTR-TE2335	1.58	1.12857		
1235	A	LTR-TE2336	0.39	0.278571		
1236	A	LTR-TE2337	0.85	0.607143		
1237	A	LTR-TE2339	0.34	0.242857		
1238	A	LTR-TE2341	2.59	1.85		
1239	A	LTR-TE2344	2.15	1.53571		
1240	A	LTR-TE2346	0.77	0.55		
1241	A	LTR-TE2347	0	0		
1242	A	LTR-TE2349	0.6	0.428571		
