line	Chr	dist	genome
1163	Chr01	1929	A
1164	Chr01	4396	A
1165	Chr01	308	A
1166	Chr01	796	A
1167	Chr01	1592	A
1168	Chr01	45653	A
1169	Chr01	64206	A
1170	Chr01	1695	A
1171	Chr01	38575	A
1172	Chr01	129273	A
1173	Chr01	5646	A
1174	Chr01	83159	A
1175	Chr01	54793	A
1176	Chr01	534212	A
1177	Chr01	278001	A
1178	Chr01	391	A
1179	Chr01	3532	A
1180	Chr01	4488	A
1181	Chr01	861	A
1182	Chr01	564	A
1183	Chr01	10822	A
1184	Chr01	53480	A
1185	Chr01	71393	A
1186	Chr01	127948	A
1187	Chr01	452812	A
1188	Chr01	134166	A
1189	Chr01	83227	A
1190	Chr01	327983	A
1191	Chr01	1028721	A
1192	Chr01	35017	A
1193	Chr01	407111	A
1194	Chr01	91613	A
1195	Chr01	101897	A
1196	Chr01	7037	A
1197	Chr01	170000	A
1198	Chr01	24218	A
1199	Chr01	47834	A
1200	Chr01	51589	A
1201	Chr01	103708	A
1202	Chr01	43576	A
1203	Chr01	32702	A
1204	Chr01	1604	A
1205	Chr01	17	A
1206	Chr01	284462	A
1207	Chr01	10553	A
1208	Chr01	134410	A
1209	Chr01	1063	A
1210	Chr01	2724	A
1211	Chr01	17684	A
1212	Chr01	547	A
1213	Chr01	183086	A
1214	Chr01	356754	A
1215	Chr01	116253	A
1216	Chr01	86270	A
1217	Chr01	186787	A
1218	Chr01	85290	A
1219	Chr01	602	A
1220	Chr01	629	A
1221	Chr01	872	A
1222	Chr01	2724	A
1223	Chr01	60253	A
1224	Chr01	10164	A
1225	Chr01	100	A
1226	Chr01	288998	A
1227	Chr01	353096	A
1228	Chr01	394068	A
1229	Chr01	283395	A
1230	Chr01	1164	A
1231	Chr01	416	A
1232	Chr01	60009	A
1233	Chr01	43172	A
1234	Chr01	31609	A
1235	Chr01	186116	A
1236	Chr01	76891	A
1237	Chr01	1822	A
1238	Chr01	94865	A
1239	Chr01	41323	A
1240	Chr01	1145	A
1241	Chr01	180573	A
1242	Chr01	65189	A
1243	Chr01	14092	A
1244	Chr01	99504	A
1245	Chr01	252818	A
1246	Chr01	17122	A
1247	Chr01	767974	A
1248	Chr01	194752	A
1249	Chr01	148	A
1250	Chr01	2265	A
1251	Chr01	12878	A
1252	Chr01	27682	A
1253	Chr01	1428	A
1254	Chr01	243491	A
1255	Chr01	1334	A
1256	Chr01	272411	A
1257	Chr01	182878	A
1258	Chr01	212928	A
1259	Chr01	122200	A
1260	Chr01	156342	A
1261	Chr01	182646	A
1262	Chr01	292788	A
1263	Chr01	122840	A
1264	Chr01	23856	A
1265	Chr01	106000	A
1266	Chr01	238217	A
1267	Chr01	33777	A
1268	Chr01	110175	A
1269	Chr01	93466	A
1270	Chr01	100066	A
1271	Chr01	137207	A
1272	Chr01	63397	A
1273	Chr01	13068	A
1274	Chr01	119804	A
1275	Chr01	2062	A
1276	Chr01	28250	A
1277	Chr01	25836	A
1278	Chr01	618098	A
1279	Chr01	47935	A
1280	Chr01	9441	A
1281	Chr01	252494	A
1282	Chr01	437017	A
1283	Chr01	35226	A
1284	Chr01	944	A
1285	Chr01	24157	A
1286	Chr01	189598	A
1287	Chr01	270167	A
1288	Chr01	11642	A
1289	Chr01	309714	A
1290	Chr01	16521	A
1291	Chr01	582853	A
1292	Chr01	740	A
1293	Chr01	49750	A
1294	Chr01	28224	A
1295	Chr01	69558	A
1296	Chr01	457406	A
1297	Chr01	61918	A
1298	Chr01	113722	A
1299	Chr01	19955	A
1300	Chr01	63211	A
1301	Chr01	24168	A
1302	Chr01	51845	A
1303	Chr01	36266	A
1304	Chr01	54779	A
1305	Chr01	73313	A
1306	Chr01	12227	A
1307	Chr01	55045	A
1308	Chr01	11400	A
1309	Chr01	284620	A
1310	Chr01	99025	A
1311	Chr01	51852	A
1312	Chr01	4053	A
1313	Chr01	12823	A
1314	Chr01	2055	A
1315	Chr01	9701	A
1316	Chr01	1317	A
1317	Chr01	187798	A
1318	Chr01	91387	A
1319	Chr01	166370	A
1320	Chr01	313784	A
1321	Chr01	55529	A
1322	Chr01	417151	A
1323	Chr01	635566	A
1324	Chr01	476174	A
1325	Chr01	41236	A
1326	Chr01	831	A
1327	Chr01	42244	A
1328	Chr01	26383	A
1329	Chr01	7827	A
1330	Chr01	22178	A
1331	Chr01	722447	A
1332	Chr01	34371	A
1333	Chr01	24579	A
1334	Chr01	140533	A
1335	Chr01	874616	A
1336	Chr01	45137	A
1337	Chr01	133005	A
1338	Chr01	6347	A
1339	Chr01	359499	A
1340	Chr01	25797	A
1341	Chr01	284985	A
1342	Chr01	55494	A
1343	Chr01	341129	A
1344	Chr01	4196	A
1345	Chr01	7244	A
1346	Chr01	131379	A
1347	Chr01	160	A
1348	Chr01	12965	A
1349	Chr01	1095	A
1350	Chr01	6789	A
1351	Chr01	94953	A
1352	Chr01	81754	A
1353	Chr01	252	A
1354	Chr01	184959	A
1355	Chr01	441206	A
1356	Chr01	39556	A
1357	Chr01	262496	A
1358	Chr01	584659	A
1359	Chr01	81100	A
1360	Chr01	53353	A
1361	Chr01	3957	A
1362	Chr01	166404	A
1363	Chr01	173091	A
1364	Chr01	81215	A
1365	Chr01	42597	A
1366	Chr01	35935	A
1367	Chr01	309592	A
1368	Chr01	133569	A
1369	Chr01	150957	A
1370	Chr01	86587	A
1371	Chr01	602529	A
1372	Chr01	105074	A
1373	Chr01	444200	A
1374	Chr01	120019	A
1375	Chr01	33072	A
1376	Chr01	368115	A
1377	Chr01	30127	A
1378	Chr01	217342	A
1379	Chr01	5791	A
1380	Chr01	3551	A
1381	Chr01	66214	A
1382	Chr01	129635	A
1383	Chr01	150521	A
1384	Chr01	261439	A
1385	Chr01	64074	A
1386	Chr01	12796	A
1387	Chr01	74915	A
1388	Chr01	106230	A
1389	Chr01	24215	A
1390	Chr01	16969	A
1391	Chr01	4167	A
1392	Chr01	447	A
1393	Chr01	7593	A
1394	Chr01	163	A
1395	Chr01	30682	A
1396	Chr01	20563	A
1397	Chr01	12704	A
1398	Chr01	50981	A
1399	Chr01	741366	A
1400	Chr01	537602	A
1401	Chr01	64652	A
1402	Chr01	50954	A
1403	Chr01	63687	A
1404	Chr01	798	A
1405	Chr01	18719	A
1406	Chr01	37555	A
1407	Chr01	36565	A
1408	Chr01	9538	A
1409	Chr01	16793	A
1410	Chr01	866	A
1411	Chr01	1388	A
1412	Chr01	129111	A
1413	Chr01	3283	A
1414	Chr01	157367	A
1415	Chr01	23638	A
1416	Chr01	83254	A
1417	Chr01	36641	A
1418	Chr01	124758	A
1419	Chr01	23057	A
1420	Chr01	350643	A
1421	Chr01	122845	A
1422	Chr01	217289	A
1423	Chr01	94932	A
1424	Chr01	1683	A
1425	Chr01	181454	A
1426	Chr01	1355	A
1427	Chr01	153478	A
1428	Chr01	150640	A
1429	Chr01	358168	A
1430	Chr01	103337	A
1431	Chr01	57633	A
1432	Chr01	257945	A
1433	Chr01	528301	A
1434	Chr01	255261	A
1435	Chr01	120080	A
1436	Chr01	88407	A
1437	Chr01	68158	A
1438	Chr01	44480	A
1439	Chr01	134509	A
1440	Chr01	23498	A
1441	Chr01	532	A
1442	Chr01	37855	A
1443	Chr01	66602	A
1444	Chr01	68335	A
1445	Chr01	238185	A
1446	Chr01	786511	A
1447	Chr01	171870	A
1448	Chr01	27541	A
1449	Chr01	9012	A
1450	Chr01	160365	A
1451	Chr01	106524	A
1452	Chr01	117547	A
1453	Chr01	149476	A
1454	Chr01	230931	A
1455	Chr01	321667	A
1456	Chr01	463454	A
1457	Chr01	53698	A
1458	Chr01	832994	A
1459	Chr01	14331	A
1460	Chr01	12601	A
1461	Chr01	1415	A
1462	Chr01	125807	A
1463	Chr01	4854	A
1464	Chr01	10417	A
1465	Chr01	95324	A
1466	Chr01	1257	A
1467	Chr01	88021	A
1468	Chr01	43298	A
1469	Chr01	22025	A
1470	Chr01	51867	A
1471	Chr01	19583	A
1472	Chr01	161366	A
1473	Chr01	44	A
1474	Chr01	2588	A
1475	Chr01	184396	A
1476	Chr01	95535	A
1477	Chr01	43936	A
1478	Chr01	201655	A
1479	Chr01	46151	A
1480	Chr01	388	A
1481	Chr01	50457	A
1482	Chr01	10490	A
1483	Chr01	12816	A
1484	Chr01	15148	A
1485	Chr01	72412	A
1486	Chr01	31553	A
1487	Chr01	1602	A
1488	Chr01	7574	A
1489	Chr01	224762	A
1490	Chr01	2198	A
1491	Chr01	6450	A
1492	Chr01	402	A
1493	Chr01	38319	A
1494	Chr01	37288	A
1495	Chr01	19707	A
1496	Chr01	145755	A
1497	Chr01	72511	A
1498	Chr01	741	A
1499	Chr01	1114	A
1500	Chr01	33610	A
1501	Chr01	657	A
1502	Chr01	62340	A
1503	Chr01	37945	A
1504	Chr01	8590	A
1505	Chr01	2599	A
1506	Chr01	6191	A
1507	Chr01	48555	A
1508	Chr01	20011	A
1509	Chr01	60094	A
1510	Chr01	25234	A
1511	Chr01	28147	A
1512	Chr01	15233	A
1513	Chr01	8102	A
1514	Chr01	15471	A
1515	Chr01	9515	A
1516	Chr01	174061	A
1517	Chr01	8541	A
1518	Chr01	4793	A
1519	Chr01	3441	A
1520	Chr01	34730	A
1521	Chr01	9149	A
1522	Chr01	1260	A
1523	Chr01	2147	A
1524	Chr01	1773	A
1525	Chr01	16825	A
1526	Chr01	1564	A
1527	Chr01	1918	A
1528	Chr01	861	A
1529	Chr01	51864	A
1530	Chr01	46165	A
1531	Chr01	3007	A
1532	Chr01	20018	A
1533	Chr01	711	A
1534	Chr01	641	A
1535	Chr01	155	A
1536	Chr01	821	A
1537	Chr01	77328	A
1538	Chr01	116671	A
1539	Chr01	55431	A
1540	Chr01	45496	A
1541	Chr01	18361	A
1542	Chr01	1978	A
1543	Chr01	277	A
1544	Chr01	10777	A
1545	Chr01	66607	A
1546	Chr01	57129	A
1547	Chr01	31950	A
1548	Chr01	28563	A
1549	Chr01	6187	A
1550	Chr01	31164	A
1551	Chr01	22322	A
1552	Chr01	55287	A
1553	Chr01	57291	A
1554	Chr01	2807	A
1555	Chr01	208991	A
1556	Chr01	58762	A
1557	Chr01	51294	A
1558	Chr01	127027	A
1559	Chr01	49747	A
1560	Chr01	182655	A
1561	Chr01	50949	A
1562	Chr01	25323	A
1563	Chr01	13	A
1564	Chr01	2867	A
1565	Chr01	50888	A
1566	Chr01	345282	A
1567	Chr01	2259	A
1568	Chr01	38315	A
1569	Chr01	115633	A
1570	Chr01	295765	A
1571	Chr01	17653	A
1572	Chr01	503	A
1573	Chr01	60119	A
1574	Chr01	24067	A
1575	Chr01	396903	A
1576	Chr01	854596	A
1577	Chr01	9748	A
1578	Chr01	76853	A
1579	Chr01	73425	A
1580	Chr01	226851	A
1581	Chr01	149501	A
1582	Chr01	201498	A
1583	Chr01	218549	A
1584	Chr01	750	A
1585	Chr01	169	A
1586	Chr01	216577	A
1587	Chr01	97485	A
1588	Chr01	218216	A
1589	Chr01	51195	A
1590	Chr01	156602	A
1591	Chr01	2848	A
1592	Chr01	406080	A
1593	Chr01	86651	A
1594	Chr01	124918	A
1595	Chr01	71364	A
1596	Chr01	23161	A
1597	Chr01	37737	A
1598	Chr01	29614	A
1599	Chr01	3712	A
1600	Chr01	4291	A
1601	Chr01	164247	A
1602	Chr01	138281	A
1603	Chr01	10197	A
1604	Chr01	1020	A
1605	Chr01	118550	A
1606	Chr01	63191	A
1607	Chr01	20526	A
1608	Chr01	14714	A
1609	Chr01	254	A
1610	Chr01	61314	A
1611	Chr01	86336	A
1612	Chr01	64162	A
1613	Chr01	6305	A
1614	Chr01	55061	A
1615	Chr01	47402	A
1616	Chr01	42271	A
1617	Chr01	41403	A
1618	Chr01	2065	A
1619	Chr01	22121	A
1620	Chr01	1140	A
1621	Chr01	58641	A
1622	Chr01	17987	A
1623	Chr01	17876	A
1624	Chr01	2220	A
1625	Chr01	78487	A
1626	Chr01	19189	A
1627	Chr01	26333	A
1628	Chr01	64016	A
1629	Chr01	173306	A
1630	Chr01	1052	A
1631	Chr01	25655	A
1632	Chr01	190931	A
1633	Chr01	162	A
1634	Chr01	2811	A
1635	Chr01	104429	A
1636	Chr01	1580	A
1637	Chr01	86415	A
1638	Chr01	35481	A
1639	Chr01	249212	A
1640	Chr01	93576	A
1641	Chr01	1245	A
1642	Chr01	176	A
1643	Chr01	17323	A
1644	Chr01	175800	A
1645	Chr01	96096	A
1646	Chr01	7265	A
1647	Chr01	262955	A
1648	Chr01	174092	A
1649	Chr01	194935	A
1650	Chr01	336830	A
1651	Chr01	125273	A
1652	Chr01	11698	A
1653	Chr01	746194	A
1654	Chr01	206322	A
1655	Chr01	34761	A
1656	Chr01	520255	A
1657	Chr01	144093	A
1658	Chr01	103850	A
1659	Chr01	40766	A
1660	Chr01	6453	A
1661	Chr01	102863	A
1662	Chr01	29408	A
1663	Chr01	41802	A
1664	Chr01	230256	A
1665	Chr01	532940	A
1666	Chr01	154818	A
1667	Chr01	82390	A
1668	Chr01	31361	A
1669	Chr01	258340	A
1670	Chr01	220469	A
1671	Chr01	12456	A
1672	Chr01	22733	A
1673	Chr01	35339	A
1674	Chr01	74362	A
1675	Chr01	42439	A
1676	Chr01	99416	A
1677	Chr01	32545	A
1678	Chr01	123870	A
1679	Chr01	37416	A
1680	Chr01	22237	A
1681	Chr01	80045	A
1682	Chr01	105856	A
1683	Chr01	211547	A
1684	Chr01	52410	A
1685	Chr01	99386	A
1686	Chr01	231788	A
1687	Chr01	289221	A
1688	Chr01	18316	A
1689	Chr01	32711	A
1690	Chr01	12278	A
1691	Chr01	171769	A
1692	Chr01	11975	A
1693	Chr01	130515	A
1694	Chr01	81187	A
1695	Chr01	98535	A
1696	Chr01	182890	A
1697	Chr01	3745	A
1698	Chr01	66493	A
1699	Chr01	19979	A
1700	Chr01	117740	A
1701	Chr01	53885	A
1702	Chr01	3549	A
1703	Chr01	1480	A
1704	Chr01	28319	A
1705	Chr01	442	A
1706	Chr01	309	A
1707	Chr01	27403	A
1708	Chr01	18645	A
1709	Chr01	202195	A
1710	Chr01	71440	A
1711	Chr01	280037	A
1712	Chr01	53701	A
1713	Chr01	766	A
1714	Chr01	24888	A
1715	Chr01	20726	A
1716	Chr01	22699	A
1717	Chr01	29616	A
1718	Chr01	30386	A
1719	Chr01	31788	A
1720	Chr01	107476	A
1721	Chr01	626	A
1722	Chr01	66208	A
1723	Chr01	54574	A
1724	Chr01	61848	A
1725	Chr01	3073	A
1726	Chr01	17817	A
1727	Chr01	29603	A
1728	Chr01	79010	A
1729	Chr01	2452	A
1730	Chr01	3916	A
1731	Chr01	69531	A
1732	Chr01	45885	A
1733	Chr01	1827	A
1734	Chr01	31202	A
1735	Chr01	42616	A
1736	Chr01	98690	A
1737	Chr01	67837	A
1738	Chr01	32139	A
1739	Chr01	178237	A
1740	Chr01	55703	A
1741	Chr01	697031	A
1742	Chr01	27109	A
1743	Chr01	523680	A
1744	Chr01	10336	A
1745	Chr01	48469	A
1746	Chr01	38726	A
1747	Chr01	630163	A
1748	Chr01	104131	A
1749	Chr01	29121	A
1750	Chr01	12156	A
1751	Chr01	3121	A
1752	Chr01	8175	A
1753	Chr01	148541	A
1754	Chr01	183408	A
1755	Chr01	28294	A
1756	Chr01	29473	A
1757	Chr01	46582	A
1758	Chr01	90	A
1759	Chr01	12790	A
1760	Chr01	140943	A
1761	Chr01	19658	A
1762	Chr01	83275	A
1763	Chr01	17694	A
1764	Chr01	30707	A
1765	Chr01	3676	A
1766	Chr01	59944	A
1767	Chr01	12758	A
1768	Chr01	17913	A
1769	Chr01	1706	A
1770	Chr01	3170	A
1771	Chr01	5408	A
1772	Chr01	100330	A
1773	Chr01	6467	A
1774	Chr01	3518	A
1775	Chr01	94653	A
1776	Chr01	56297	A
1777	Chr01	269425	A
1778	Chr01	167160	A
1779	Chr01	52825	A
1780	Chr01	46552	A
1781	Chr01	10625	A
1782	Chr01	8036	A
1783	Chr01	36759	A
1784	Chr01	155951	A
1785	Chr01	24210	A
1786	Chr01	133368	A
1787	Chr01	12912	A
1788	Chr01	81	A
1789	Chr01	67	A
1790	Chr01	22026	A
1791	Chr01	137271	A
1792	Chr01	4721	A
1793	Chr01	595	A
1794	Chr01	62136	A
1795	Chr01	48	A
1796	Chr01	30082	A
1797	Chr01	239	A
1798	Chr01	179693	A
1799	Chr01	27394	A
1800	Chr01	1707	A
1801	Chr01	11538	A
1802	Chr01	175191	A
1803	Chr01	6004	A
1804	Chr01	134825	A
1805	Chr01	10518	A
1806	Chr01	55189	A
1807	Chr01	154737	A
1808	Chr01	27756	A
1809	Chr01	3513	A
1810	Chr01	5822	A
1811	Chr01	120187	A
1812	Chr01	17592	A
1813	Chr01	3811	A
1814	Chr01	75100	A
1815	Chr01	1926	A
1816	Chr01	20356	A
1817	Chr01	17444	A
1818	Chr01	23006	A
1819	Chr01	1318	A
1820	Chr01	465	A
1821	Chr01	36754	A
1822	Chr01	15785	A
1823	Chr01	29	A
1824	Chr01	2432	A
1825	Chr01	91737	A
1826	Chr01	20240	A
1827	Chr01	30825	A
1828	Chr01	4201	A
1829	Chr01	36376	A
1830	Chr01	7957	A
1831	Chr01	2993	A
1832	Chr01	29555	A
1833	Chr01	13483	A
1834	Chr01	6951	A
1835	Chr01	30724	A
1836	Chr01	520	A
1837	Chr01	30575	A
1838	Chr01	7651	A
1839	Chr01	10769	A
1840	Chr01	27000	A
1841	Chr01	3470	A
1842	Chr01	572	A
1843	Chr01	80908	A
1844	Chr01	685	A
1845	Chr01	8327	A
1846	Chr01	402	A
1847	Chr01	15532	A
1848	Chr01	566	A
1849	Chr01	9208	A
1850	Chr01	207	A
1851	Chr01	4187	A
1852	Chr01	19257	A
1853	Chr01	12489	A
1854	Chr01	93	A
1855	Chr01	84845	A
1856	Chr01	27198	A
1857	Chr01	490	A
1858	Chr01	43474	A
1859	Chr01	15629	A
1860	Chr01	30224	A
1861	Chr01	251	A
1862	Chr01	98907	A
1863	Chr01	70539	A
1864	Chr01	2197	A
1865	Chr01	29814	A
1866	Chr01	43984	A
1867	Chr01	10382	A
1868	Chr01	6046	A
1869	Chr01	94304	A
1870	Chr01	12161	A
1871	Chr01	10864	A
1872	Chr01	30635	A
1873	Chr01	48363	A
1874	Chr01	16083	A
1875	Chr01	60119	A
1876	Chr01	18660	A
1877	Chr01	38769	A
1878	Chr01	7689	A
1879	Chr01	51412	A
1880	Chr01	45899	A
1881	Chr01	27912	A
1882	Chr01	29303	A
1883	Chr01	29432	A
1884	Chr01	794	A
1885	Chr01	54921	A
1886	Chr01	74685	A
1887	Chr01	32125	A
1888	Chr01	2176	A
1889	Chr01	7781	A
1890	Chr01	20870	A
1891	Chr01	10150	A
1892	Chr01	11035	A
1893	Chr01	1373	A
1894	Chr01	16980	A
1895	Chr01	41859	A
1896	Chr01	8057	A
1897	Chr01	114818	A
1898	Chr01	1781	A
1899	Chr01	6985	A
1900	Chr01	45256	A
1901	Chr01	1565	A
1902	Chr01	7	A
1903	Chr01	29103	A
1904	Chr01	972	A
1905	Chr01	207604	A
1906	Chr01	15115	A
1907	Chr01	25689	A
1908	Chr01	34547	A
1909	Chr01	12364	A
1910	Chr01	12791	A
1911	Chr01	41	A
1912	Chr01	74205	A
1913	Chr01	56209	A
1914	Chr01	39527	A
1915	Chr01	43769	A
1916	Chr01	42650	A
1917	Chr01	16024	A
1918	Chr01	65451	A
1919	Chr01	18520	A
1920	Chr01	38594	A
1921	Chr01	54123	A
1922	Chr01	18290	A
1923	Chr01	29171	A
1924	Chr01	6828	A
1925	Chr01	12413	A
1926	Chr01	3859	A
1927	Chr01	26616	A
1928	Chr01	1605	A
1929	Chr01	138431	A
1930	Chr01	6952	A
1931	Chr01	29502	A
1932	Chr01	44367	A
1933	Chr01	55108	A
1934	Chr01	18246	A
1935	Chr01	67878	A
1936	Chr01	42732	A
1937	Chr01	45239	A
1938	Chr01	203642	A
1939	Chr01	1926	A
1940	Chr01	53119	A
1941	Chr01	88050	A
1942	Chr01	7648	A
1943	Chr01	90618	A
1944	Chr01	35719	A
1945	Chr01	55804	A
1946	Chr01	1255	A
1947	Chr01	5872	A
1948	Chr01	93442	A
1949	Chr01	544	A
1950	Chr01	3032	A
1951	Chr01	66846	A
1952	Chr01	93357	A
1953	Chr01	2529	A
1954	Chr01	26741	A
1955	Chr01	68008	A
1956	Chr01	1246	A
1957	Chr01	13898	A
1958	Chr01	102161	A
1959	Chr01	441547	A
1960	Chr01	43006	A
1961	Chr01	61902	A
1962	Chr01	155978	A
1963	Chr01	1932	A
1964	Chr01	71023	A
1965	Chr01	1306	A
1966	Chr01	93859	A
1967	Chr01	1476	A
1968	Chr01	4974	A
1969	Chr01	850	A
1970	Chr01	71714	A
1971	Chr01	20729	A
1972	Chr01	45714	A
1973	Chr01	126823	A
1974	Chr01	54437	A
1975	Chr01	11175	A
1976	Chr01	1351	A
1977	Chr01	6081	A
1978	Chr01	36133	A
1979	Chr01	21718	A
1980	Chr01	697	A
1981	Chr01	9688	A
1982	Chr01	19656	A
1983	Chr01	3666	A
1984	Chr01	722	A
1985	Chr01	1623	A
1986	Chr01	870	A
1987	Chr01	788	A
1988	Chr01	809	A
1989	Chr01	830	A
1990	Chr01	10671	A
1991	Chr01	626	A
1992	Chr01	6705	A
1993	Chr01	7959	A
1994	Chr01	1684	A
1995	Chr01	34091	A
1996	Chr01	50317	A
1997	Chr01	25	A
1998	Chr01	708	A
1999	Chr01	60798	A
2000	Chr01	1646	A
2001	Chr01	28798	A
2002	Chr01	19919	A
2003	Chr01	402	A
2004	Chr01	1791	A
2005	Chr01	22266	A
2006	Chr01	10414	A
2007	Chr01	4162	A
2008	Chr01	203	A
2009	Chr01	727	A
2010	Chr01	29893	A
2011	Chr01	2734	A
2012	Chr01	23949	A
2013	Chr01	60169	A
2014	Chr01	1396	A
2015	Chr01	1598	A
2016	Chr01	6683	A
2017	Chr01	174	A
2018	Chr01	3360	A
2019	Chr01	57758	A
2020	Chr01	753	A
2021	Chr01	430	A
2022	Chr01	3771	A
2023	Chr01	1881	A
2024	Chr01	7649	A
2025	Chr01	324	A
2026	Chr01	347	A
2027	Chr01	5229	A
2028	Chr01	288	A
2029	Chr01	1825	A
2030	Chr01	8330	A
2031	Chr01	1664	A
2032	Chr01	22513	A
2033	Chr01	31221	A
2034	Chr01	2246	A
2035	Chr01	436	A
2036	Chr01	70820	A
2037	Chr01	18134	A
2038	Chr01	50534	A
2039	Chr01	19630	A
2040	Chr01	74197	A
2041	Chr01	81427	A
2042	Chr01	87531	A
2043	Chr01	14091	A
2044	Chr01	354	A
2045	Chr01	11251	A
2046	Chr01	26186	A
2047	Chr01	3203	A
2048	Chr01	140	A
2049	Chr01	410	A
2050	Chr01	1579	A
2051	Chr01	8	A
2052	Chr01	14325	A
2053	Chr01	14553	A
2054	Chr01	7635	A
2055	Chr01	37598	A
2056	Chr01	748	A
2057	Chr01	3973	A
2058	Chr01	19158	A
2059	Chr01	28738	A
2060	Chr01	1150	A
2061	Chr01	1498	A
2062	Chr01	3751	A
2063	Chr01	152	A
2064	Chr01	46721	A
2065	Chr01	789	A
2066	Chr01	490	A
2067	Chr01	1779	A
2068	Chr01	3890	A
2069	Chr01	2880	A
2070	Chr01	10420	A
2071	Chr01	26971	A
2072	Chr01	7894	A
2073	Chr01	4449	A
2074	Chr01	11660	A
2075	Chr01	1756	A
2076	Chr01	7656	A
2077	Chr01	918	A
2078	Chr01	47928	A
2079	Chr01	16	A
2080	Chr01	53461	A
2081	Chr01	960	A
2082	Chr01	989	A
2083	Chr01	746	A
2084	Chr01	14543	A
2085	Chr01	466	A
2086	Chr01	777	A
2087	Chr01	449	A
2088	Chr01	1932	A
2089	Chr01	1209	A
2090	Chr01	4913	A
2091	Chr01	6497	A
2092	Chr01	54461	A
2093	Chr01	55502	A
2094	Chr01	9235	A
2095	Chr01	416	A
2096	Chr01	1884	A
2097	Chr01	42775	A
2098	Chr01	22475	A
2099	Chr01	43011	A
2100	Chr01	5944	A
2101	Chr01	21617	A
2102	Chr01	46099	A
2103	Chr01	32341	A
2104	Chr01	23180	A
2105	Chr01	6255	A
2106	Chr01	1963	A
2107	Chr01	251	A
2108	Chr01	3217	A
2109	Chr01	5229	A
2110	Chr01	17381	A
2111	Chr01	7750	A
2112	Chr01	16678	A
2113	Chr01	7698	A
2114	Chr01	2887	A
2115	Chr01	243	A
2116	Chr01	4724	A
2117	Chr01	3317	A
2118	Chr01	8193	A
2119	Chr01	1665	A
2120	Chr01	9165	A
2121	Chr01	13639	A
2122	Chr01	19628	A
2123	Chr01	6880	A
2124	Chr01	15584	A
2125	Chr01	10345	A
2126	Chr01	13729	A
2127	Chr01	39	A
2128	Chr01	504	A
2129	Chr01	157	A
2130	Chr01	13495	A
2131	Chr01	839	A
2132	Chr01	3471	A
2133	Chr01	20556	A
2134	Chr01	29194	A
2135	Chr01	789	A
2136	Chr01	1754	A
2137	Chr01	16515	A
2138	Chr01	13167	A
2139	Chr01	19106	A
2140	Chr01	968	A
2141	Chr01	473	A
2142	Chr01	4098	A
2143	Chr01	5985	A
2144	Chr01	285	A
2145	Chr01	689	A
2146	Chr01	15234	A
2147	Chr01	18332	A
2148	Chr01	2626	A
2149	Chr01	54407	A
2150	Chr01	436	A
2151	Chr01	3339	A
2152	Chr01	833	A
2153	Chr01	10604	A
2154	Chr01	209	A
2155	Chr01	27584	A
2156	Chr01	3098	A
2157	Chr01	9722	A
2158	Chr01	7580	A
2159	Chr01	21557	A
2160	Chr01	5941	A
2161	Chr01	247	A
2162	Chr01	1656	A
2163	Chr01	310	A
2164	Chr01	15941	A
2165	Chr01	1865	A
2166	Chr01	43283	A
2167	Chr01	416	A
2168	Chr01	84381	A
2169	Chr01	800	A
2170	Chr01	5739	A
2171	Chr01	19705	A
2172	Chr01	15496	A
2173	Chr01	34306	A
2174	Chr01	10025	A
2175	Chr01	4121	A
2176	Chr01	3116	A
2177	Chr01	1779	A
2178	Chr01	387	A
2179	Chr01	44532	A
2180	Chr01	4924	A
2181	Chr01	2799	A
2182	Chr01	6691	A
2183	Chr01	2137	A
2184	Chr01	1459	A
2185	Chr01	1372	A
2186	Chr01	4086	A
2187	Chr01	1553	A
2188	Chr01	38708	A
2189	Chr01	45602	A
2190	Chr01	38014	A
2191	Chr01	34417	A
2192	Chr01	61868	A
2193	Chr01	778	A
2194	Chr01	19252	A
2195	Chr01	79550	A
2196	Chr01	13628	A
2197	Chr01	15533	A
2198	Chr01	1002	A
2199	Chr01	384	A
2200	Chr01	12870	A
2201	Chr01	12771	A
2202	Chr01	25535	A
2203	Chr01	4416	A
2204	Chr01	1945	A
2205	Chr01	9310	A
2206	Chr01	8628	A
2207	Chr01	2101	A
2208	Chr01	37495	A
2209	Chr01	25906	A
2210	Chr01	8942	A
2211	Chr01	689	A
2212	Chr01	46088	A
2213	Chr01	4393	A
2214	Chr01	4504	A
2215	Chr01	774	A
2216	Chr01	43102	A
2217	Chr01	13287	A
2218	Chr01	24220	A
2219	Chr01	102920	A
2220	Chr01	38794	A
2221	Chr01	44977	A
2222	Chr01	2884	A
2223	Chr01	29108	A
2224	Chr01	8483	A
2225	Chr01	16715	A
2226	Chr01	1588	A
2227	Chr01	1224	A
2228	Chr01	40681	A
2229	Chr01	42253	A
2230	Chr01	35548	A
2231	Chr01	73982	A
2232	Chr01	110906	A
2233	Chr01	28941	A
2234	Chr01	5978	A
2235	Chr01	13006	A
2236	Chr01	498	A
2237	Chr01	16451	A
2238	Chr01	66014	A
2239	Chr01	97664	A
2240	Chr01	34862	A
2241	Chr01	44706	A
2242	Chr01	23505	A
2243	Chr01	6778	A
2244	Chr01	34645	A
2245	Chr01	76632	A
2246	Chr01	1551	A
2247	Chr01	1559	A
